0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.0,0.0,0.14428858,-0.1242485,0.35871744,-0.20641282,0.50901806,-0.27855712,0.5551102,-0.3987976,0.41482967,-0.16232465,0.6973948,-0.1262525,0.8657315,-0.108216435,1.0,-0.10220441,0.3687375,-0.06613226,0.6833667,0.07214429,0.8476954,0.1523046,0.96793586,0.21042085,0.3006012,0.05210421,0.5290581,0.21442886,0.4488978,0.18837675,0.36472946,0.14228457,0.2244489,0.16833667,0.41482967,0.2765531,0.35270542,0.25450903,0.27855712,0.21042085
0.0,0.0,0.17570499,-0.03253796,0.28416485,-0.1691974,0.19305857,-0.31453362,0.07158352,-0.4121475,0.36225596,-0.44034708,0.4902386,-0.6355748,0.5596529,-0.7657267,0.61605203,-0.8720173,0.21908894,-0.4924078,0.29284164,-0.73535794,0.3449024,-0.8893709,0.39479393,-1.0,0.06941432,-0.46420825,0.07158352,-0.54229933,0.08026031,-0.4273319,0.0867679,-0.3275488,-0.07375271,-0.38394794,-0.060737528,-0.4099783,-0.02603037,-0.31236443,0.0,-0.22125813
0.0,0.0,0.15824915,0.047138046,0.2760943,-0.0067340066,0.22895622,-0.11784512,0.15151516,-0.24579124,0.44781145,-0.28956228,0.6632997,-0.47474748,0.7710438,-0.6060606,0.86868685,-0.73063976,0.2929293,-0.3905724,0.44781145,-0.67676765,0.54208755,-0.84511787,0.6296296,-1.0,0.121212125,-0.39730638,0.15488215,-0.5084175,0.104377106,-0.2962963,0.06734007,-0.15151516,-0.047138046,-0.34006733,-0.037037037,-0.36363637,-0.053872053,-0.2053872,-0.07070707,-0.09427609
0.0,0.0,0.22570533,-0.0031347962,0.44827586,-0.1630094,0.56426334,-0.35109717,0.56426334,-0.52037615,0.44200626,-0.42946708,0.64576805,-0.5736677,0.76489025,-0.6645768,0.8683386,-0.7398119,0.34796238,-0.5047022,0.5047022,-0.7680251,0.63322884,-0.8996865,0.72727275,-1.0,0.22884013,-0.53605014,0.4169279,-0.6520376,0.44200626,-0.45768026,0.4012539,-0.31034482,0.10031348,-0.53605014,0.29153606,-0.5830721,0.3197492,-0.4357367,0.27586207,-0.31347963
0.0,0.0,0.19148937,-0.01891253,0.34515366,-0.18676123,0.356974,-0.36643025,0.2931442,-0.501182,0.4491726,-0.43735224,0.60520095,-0.6122931,0.69739956,-0.7257683,0.77068555,-0.8250591,0.32624114,-0.501182,0.427896,-0.73995274,0.51300234,-0.8817967,0.58156025,-1.0,0.17730497,-0.49881798,0.25531915,-0.65957445,0.24822696,-0.5106383,0.21985815,-0.39243498,0.023640662,-0.4539007,0.09692671,-0.56264776,0.10165485,-0.45862883,0.07565012,-0.36406618
0.0,0.0,0.17555556,-0.033333335,0.29333332,-0.16666667,0.3,-0.30888888,0.2777778,-0.42,0.3888889,-0.43333334,0.5288889,-0.6066667,0.60888886,-0.7222222,0.67777777,-0.8244445,0.26444444,-0.49333334,0.34888887,-0.7311111,0.41111112,-0.88222224,0.46666667,-1.0,0.11777778,-0.48444444,0.15555556,-0.6288889,0.14888889,-0.4911111,0.13777778,-0.36888888,-0.026666667,-0.42666668,0.0044444446,-0.5044444,0.011111111,-0.40222222,0.011111111,-0.30666667
0.0,0.0,0.15064102,0.0,0.33333334,-0.15705128,0.3974359,-0.32371795,0.4198718,-0.47435898,0.3653846,-0.44230768,0.5576923,-0.5801282,0.6923077,-0.6666667,0.7948718,-0.74358976,0.24038461,-0.50641024,0.39423078,-0.75,0.53205127,-0.88141024,0.64102566,-1.0,0.099358976,-0.51602566,0.23076923,-0.57371795,0.24038461,-0.3653846,0.21153846,-0.23076923,-0.044871796,-0.4871795,0.10897436,-0.50961536,0.13782051,-0.3525641,0.115384616,-0.24679486
0.0,0.0,-0.12054329,-0.19185059,-0.237691,-0.37351444,-0.30390492,-0.5059423,-0.3293718,-0.65195245,-0.31239387,-0.36672327,-0.56876063,-0.46179965,-0.7317487,-0.51952463,-0.86587435,-0.56196946,-0.26994908,-0.24617997,-0.62818336,-0.21222411,-0.8505942,-0.1901528,-1.0,-0.16129032,-0.25297114,-0.08488964,-0.5551783,-0.025466893,-0.4804754,-0.0067911716,-0.3803056,-0.01188455,-0.24617997,0.044142615,-0.47368422,0.081494056,-0.39219016,0.07809847,-0.30899832,0.057724956
0.0,0.0,0.19488817,0.0,0.399361,-0.15015975,0.4600639,-0.3514377,0.45047924,-0.52715653,0.38977635,-0.41533548,0.5910543,-0.55271566,0.71565497,-0.6453674,0.8146965,-0.7348243,0.27795526,-0.4888179,0.42492014,-0.74440897,0.54632586,-0.87539935,0.6357827,-1.0,0.14376996,-0.5079872,0.3035144,-0.58785945,0.30990416,-0.39616615,0.26517573,-0.28115016,0.0031948881,-0.485623,0.17891374,-0.52715653,0.20766774,-0.38338658,0.16613418,-0.28434506
0.0,0.0,-0.16565657,-0.046464648,-0.27474746,-0.17575757,-0.24242425,-0.31111112,-0.20404041,-0.4,-0.31717172,-0.44242424,-0.410101,-0.6545454,-0.46060607,-0.779798,-0.4969697,-0.8888889,-0.19393939,-0.4888889,-0.25050506,-0.7292929,-0.28484848,-0.8787879,-0.3090909,-1.0,-0.062626265,-0.47070706,-0.032323234,-0.6424242,-0.024242423,-0.55959594,-0.034343433,-0.47272727,0.06666667,-0.4060606,0.11515152,-0.5252525,0.1010101,-0.46464646,0.076767676,-0.3919192
0.0,0.0,-0.1936,-0.0432,-0.4256,-0.0592,-0.6,-0.1008,-0.7232,-0.2048,-0.4848,-0.0608,-0.7136,0.0528,-0.8688,0.1216,-1.0,0.1856,-0.3712,-0.024,-0.5792,0.2864,-0.6992,0.4544,-0.7888,0.584,-0.2336,0.0448,-0.3632,0.3488,-0.296,0.296,-0.24,0.2128,-0.1088,0.1184,-0.2352,0.3632,-0.1856,0.3088,-0.1456,0.2176
0.0,0.0,0.17280453,0.014164306,0.388102,-0.11331445,0.45892352,-0.28328612,0.43342775,-0.43909347,0.4164306,-0.41359773,0.63172805,-0.56657225,0.7592068,-0.66005665,0.8640227,-0.7393768,0.30028328,-0.49008498,0.47025496,-0.75354105,0.60339946,-0.88668555,0.7082153,-1.0,0.16147308,-0.50708216,0.33144477,-0.611898,0.3286119,-0.4164306,0.2776204,-0.28045326,0.016997168,-0.48725212,0.18413597,-0.5240793,0.20679887,-0.37393767,0.16713881,-0.26912183
0.0,0.0,0.23690204,0.10250569,0.476082,0.2733485,0.65603644,0.34168565,0.8473804,0.28929386,0.45330295,0.22551253,0.53758544,0.53986335,0.5922551,0.71981776,0.6378132,0.87243736,0.29612756,0.1594533,0.27107063,0.6059226,0.24373576,0.8314351,0.22323462,1.0,0.11161731,0.12756264,0.06833713,0.5284738,0.07744875,0.4783599,0.1047836,0.3781321,-0.05922551,0.107061505,-0.066059224,0.4259681,-0.045558088,0.3781321,-0.022779044,0.2733485
