0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.0,0.0,0.20036101,-0.09566787,0.29602888,-0.30866426,0.38628158,-0.5,0.50180507,-0.6064982,0.07039711,-0.46389893,0.06317689,-0.6967509,0.045126352,-0.82490975,0.028880866,-0.90794224,-0.09386282,-0.4368231,-0.13537906,-0.72202164,-0.1534296,-0.8862816,-0.16787003,-1.0,-0.22202165,-0.37184116,-0.28519857,-0.62454873,-0.30505416,-0.7689531,-0.31227437,-0.8736462,-0.30866426,-0.2797834,-0.39530686,-0.4440433,-0.43862817,-0.5451264,-0.46209386,-0.6263538
0.0,0.0,-0.23310024,-0.011655011,-0.42424244,-0.14452215,-0.5314685,-0.27039626,-0.62237763,-0.33333334,-0.35198134,-0.44755244,-0.4871795,-0.62237763,-0.56643355,-0.73426574,-0.63170165,-0.8275058,-0.22610722,-0.5174825,-0.32867134,-0.74125874,-0.3986014,-0.8857809,-0.46153846,-0.997669,-0.09324009,-0.5314685,-0.14918415,-0.75524473,-0.1958042,-0.8881119,-0.24242425,-1.0,0.046620045,-0.4988345,0.067599066,-0.6759907,0.067599066,-0.7925408,0.060606062,-0.9044289
0.0,0.0,-0.055944055,-0.23776224,-0.1451049,-0.41433567,-0.20979021,-0.58566433,-0.20104896,-0.7255245,-0.34615386,-0.37762237,-0.55244756,-0.506993,-0.70804197,-0.5559441,-0.8251748,-0.5944056,-0.4090909,-0.2534965,-0.6818182,-0.32867134,-0.86538464,-0.37237763,-1.0,-0.4090909,-0.4353147,-0.124125876,-0.6870629,-0.16083916,-0.8479021,-0.18706293,-0.9597902,-0.21153846,-0.42132866,-0.005244755,-0.6118881,0.02972028,-0.7237762,0.043706294,-0.82867134,0.036713287
0.0,0.0,-0.21097046,-0.0907173,-0.37763712,-0.278481,-0.48523206,-0.42405063,-0.5907173,-0.51054853,-0.23417722,-0.51054853,-0.30801687,-0.71308017,-0.34599155,-0.8375527,-0.37341774,-0.9388186,-0.10970464,-0.53797466,-0.16033755,-0.7531645,-0.19409283,-0.8902954,-0.21940929,-1.0,0.021097047,-0.51476794,-0.004219409,-0.7172996,-0.023206752,-0.84177214,-0.044303797,-0.9451477,0.15400843,-0.45147678,0.19831224,-0.5864979,0.21518987,-0.6751055,0.22573839,-0.75738394
0.0,0.0,0.19749217,0.05015674,0.38244513,-0.06583072,0.48902822,-0.1598746,0.5548589,-0.1661442,0.38871473,-0.39811912,0.56426334,-0.5266458,0.68025076,-0.6050157,0.77742946,-0.6645768,0.31661442,-0.492163,0.47021943,-0.7178683,0.5768025,-0.8401254,0.661442,-0.9310345,0.23197491,-0.53291535,0.3291536,-0.7742947,0.4106583,-0.9028213,0.47962382,-1.0,0.13166144,-0.52037615,0.169279,-0.72727275,0.21003135,-0.8557994,0.26018807,-0.95924765
0.0,0.0,0.2303665,0.08726004,0.4851658,0.045375217,0.6701571,0.034904014,0.7766143,0.085514836,0.58115184,-0.26003492,0.77835953,-0.35427573,0.89703315,-0.41535777,1.0,-0.4729494,0.5008726,-0.37521815,0.6806283,-0.5253054,0.80453753,-0.62129146,0.904014,-0.7015707,0.39267015,-0.44153577,0.5270506,-0.60209423,0.6230366,-0.69109946,0.70855147,-0.7643979,0.2495637,-0.478185,0.30366492,-0.6352531,0.35078534,-0.7399651,0.40837696,-0.83071554
0.0,0.0,0.1754717,-0.15849057,0.25660378,-0.34339622,0.33773586,-0.5018868,0.43962264,-0.5981132,0.041509435,-0.49622643,0.0,-0.6981132,-0.032075472,-0.8207547,-0.06037736,-0.91886795,-0.09245283,-0.4773585,-0.14716981,-0.7245283,-0.18679245,-0.8792453,-0.21509434,-1.0,-0.21132076,-0.41509435,-0.28867924,-0.6471698,-0.33584905,-0.78679246,-0.36792454,-0.9,-0.31320754,-0.31886792,-0.4245283,-0.46603775,-0.49056605,-0.5641509,-0.54339623,-0.65471697
0.0,0.0,-0.21641791,0.0,-0.3955224,-0.09950249,-0.51492536,-0.21144278,-0.619403,-0.27363184,-0.3681592,-0.420398,-0.52487564,-0.5771144,-0.62189054,-0.68159205,-0.69900495,-0.7761194,-0.26616916,-0.4950249,-0.39303482,-0.71144277,-0.48258707,-0.8507463,-0.5597015,-0.96517414,-0.1442786,-0.51741296,-0.22139303,-0.7363184,-0.2835821,-0.880597,-0.34577113,-1.0,-0.0074626864,-0.5,0.0024875621,-0.6890547,0.0,-0.81840795,-0.012437811,-0.9402985
0.0,0.0,0.12396694,-0.15206611,0.29421487,-0.25785124,0.39338842,-0.3570248,0.40661156,-0.45619833,0.49586776,-0.14214876,0.70247936,-0.14380166,0.8280992,-0.120661154,0.91404957,-0.097520664,0.5041322,-0.028099174,0.74876034,0.0049586776,0.89752066,0.036363635,1.0,0.06446281,0.47107437,0.08760331,0.7157025,0.14380166,0.861157,0.18347107,0.9735537,0.20991735,0.40495867,0.19504133,0.58512396,0.27107438,0.6975207,0.31570247,0.7950413,0.34380165
0.0,0.0,-0.22546972,-0.060542796,-0.42588726,-0.24217118,-0.5553236,-0.3841336,-0.6784969,-0.44885176,-0.32776618,-0.4926931,-0.43006262,-0.6847599,-0.48225468,-0.80375785,-0.52400833,-0.908142,-0.20250522,-0.53862214,-0.28601253,-0.75156575,-0.33402923,-0.88726515,-0.37578288,-1.0,-0.06680585,-0.5344468,-0.11691023,-0.73277664,-0.15448852,-0.8538622,-0.1920668,-0.95615864,0.07933194,-0.49686846,0.098121084,-0.64300627,0.10438413,-0.7411274,0.10438413,-0.8392484
0.0,0.0,-0.22268042,-0.074226804,-0.41030928,-0.24329896,-0.5278351,-0.37525773,-0.6329897,-0.45360824,-0.29484537,-0.4742268,-0.40412372,-0.6783505,-0.46804124,-0.80206186,-0.5216495,-0.90515465,-0.1670103,-0.5216495,-0.24948454,-0.7484536,-0.30515465,-0.88659793,-0.35670102,-1.0,-0.030927835,-0.5175258,-0.072164945,-0.7340206,-0.10927835,-0.8618557,-0.15051547,-0.971134,0.11546392,-0.47216496,0.15051547,-0.62886596,0.16082475,-0.7360825,0.16494845,-0.8329897
0.0,0.0,-0.23923445,-0.040669855,-0.46411484,-0.17464115,-0.6196172,-0.29186603,-0.7583732,-0.34688994,-0.40191388,-0.45454547,-0.5478469,-0.6363636,-0.638756,-0.7464115,-0.71291864,-0.8397129,-0.2799043,-0.52392346,-0.40191388,-0.7464115,-0.49043062,-0.88755983,-0.56698567,-1.0,-0.14593302,-0.5430622,-0.22488038,-0.75119615,-0.2942584,-0.8755981,-0.36124402,-0.9736842,0.0,-0.51913875,0.0023923444,-0.67464113,-0.009569378,-0.77272725,-0.028708134,-0.8588517
0.0,0.0,-0.21656051,-0.06369427,-0.3821656,-0.22292994,-0.4861996,-0.35456476,-0.5987261,-0.42038217,-0.28874734,-0.49044585,-0.3821656,-0.6751592,-0.43524417,-0.79193205,-0.477707,-0.89171976,-0.16348195,-0.54140127,-0.22505307,-0.7579618,-0.26751593,-0.89171976,-0.3057325,-1.0,-0.033970278,-0.537155,-0.05732484,-0.7452229,-0.08280255,-0.87048835,-0.110403396,-0.9745223,0.09766454,-0.49044585,0.14649682,-0.6475584,0.16772823,-0.7494692,0.17834395,-0.84076434
0.0,0.0,0.2140845,-0.03380282,0.4112676,-0.1943662,0.5633803,-0.30422536,0.70140845,-0.29859155,0.3774648,-0.45352113,0.51830983,-0.63380283,0.6056338,-0.7492958,0.67887324,-0.8450704,0.24788733,-0.52112675,0.34366196,-0.74647886,0.4169014,-0.8873239,0.47887325,-0.9971831,0.115492955,-0.53521127,0.18028168,-0.7605634,0.22535211,-0.89295775,0.26760563,-1.0,-0.028169014,-0.5042254,-0.030985916,-0.67887324,-0.03661972,-0.7971831,-0.03380282,-0.90422535
0.0,0.0,0.20531401,-0.041062802,0.37922704,-0.21497585,0.5217391,-0.33333334,0.64975846,-0.33816424,0.34541062,-0.44444445,0.4758454,-0.62077296,0.5555556,-0.7463768,0.6135266,-0.852657,0.21980676,-0.5120773,0.3043478,-0.7294686,0.36714977,-0.87922704,0.41545895,-1.0,0.08695652,-0.5241546,0.1352657,-0.7415459,0.17874396,-0.8768116,0.21980676,-0.99033815,-0.053140096,-0.4879227,-0.07004831,-0.65217394,-0.077294685,-0.76811594,-0.07004831,-0.8768116
0.0,0.0,0.26530612,0.105442174,0.48809522,0.05102041,0.664966,0.020408163,0.82482994,0.08503401,0.56462586,-0.22959183,0.7653061,-0.33843538,0.89625853,-0.42006803,1.0,-0.49489796,0.46938777,-0.34183672,0.6564626,-0.5289116,0.78571427,-0.6513606,0.8894558,-0.75,0.33843538,-0.40646258,0.4914966,-0.5969388,0.60374147,-0.707483,0.70238096,-0.79761904,0.19217686,-0.4387755,0.25510204,-0.61734694,0.30612245,-0.7363946,0.37244898,-0.84183675
0.0,0.0,-0.22869955,-0.05381166,-0.41928253,-0.21524663,-0.5358744,-0.34529147,-0.65246636,-0.4058296,-0.3251121,-0.48430493,-0.42825112,-0.6704036,-0.48654708,-0.7892377,-0.53139013,-0.8901345,-0.19730942,-0.5336323,-0.27578476,-0.74663675,-0.3251121,-0.88789237,-0.3721973,-1.0,-0.06278027,-0.529148,-0.10089686,-0.72869956,-0.13452914,-0.8587444,-0.1748879,-0.96860987,0.078475334,-0.48654708,0.11210762,-0.63901347,0.12331839,-0.74215245,0.12556054,-0.8408072
0.0,0.0,0.18476191,-0.17333333,0.2647619,-0.38285714,0.3447619,-0.5580952,0.43238094,-0.6666667,0.026666667,-0.5657143,-0.011428571,-0.74857146,-0.04,-0.8609524,-0.06285714,-0.93333334,-0.11619048,-0.5447619,-0.16190477,-0.7695238,-0.1904762,-0.8952381,-0.20952381,-1.0,-0.24190477,-0.48380953,-0.31047618,-0.71238095,-0.35238096,-0.83619046,-0.3809524,-0.9295238,-0.34666666,-0.38857144,-0.45333335,-0.5371429,-0.52190477,-0.62857145,-0.5733333,-0.70666665
0.0,0.0,0.23161764,0.05514706,0.45588234,-0.040441178,0.6139706,-0.113970585,0.7316176,-0.09558824,0.49632353,-0.37867647,0.6875,-0.5257353,0.8088235,-0.61764705,0.9080882,-0.6985294,0.3897059,-0.48161766,0.55514705,-0.6875,0.6691176,-0.8161765,0.7610294,-0.9264706,0.2647059,-0.5367647,0.38235295,-0.75735295,0.4742647,-0.8897059,0.5441176,-1.0,0.113970585,-0.5514706,0.17279412,-0.7463235,0.22426471,-0.8786765,0.26838234,-0.9889706
0.0,0.0,0.12326656,-0.192604,0.27734977,-0.3174114,0.35901386,-0.4375963,0.35901386,-0.5439137,0.4175655,-0.2311248,0.65793526,-0.29583976,0.798151,-0.3020031,0.8998459,-0.29121727,0.4283513,-0.12172573,0.72265023,-0.14329737,0.8890601,-0.13867489,1.0,-0.12326656,0.41294298,0.0015408321,0.7041603,0.016949153,0.86440676,0.027734976,0.98151004,0.033898305,0.37596303,0.12172573,0.59938365,0.16178736,0.72265023,0.18952234,0.8243452,0.20801233
0.0,0.0,-0.06635071,-0.25829384,-0.04265403,-0.47393364,-0.04265403,-0.6469194,-0.087677725,-0.7606635,0.31753555,-0.5189573,0.5379147,-0.6824645,0.6540284,-0.7488152,0.7511848,-0.79383886,0.4028436,-0.4099526,0.6729858,-0.578199,0.8175355,-0.6658768,0.93838865,-0.7180095,0.44312796,-0.27014217,0.7203792,-0.4170616,0.87914693,-0.51184833,1.0,-0.5829384,0.45734596,-0.101895735,0.6919431,-0.17772512,0.82227486,-0.23933649,0.9336493,-0.30331755
0.0,0.0,0.13132912,-0.19936709,0.29113925,-0.32594937,0.39240506,-0.44620255,0.4050633,-0.56962025,0.4129747,-0.25474682,0.6708861,-0.31170887,0.8085443,-0.29905063,0.9050633,-0.27689874,0.41613925,-0.14873418,0.7199367,-0.16613925,0.88765824,-0.15189873,1.0,-0.13132912,0.38765824,-0.025316456,0.6693038,-0.0079113925,0.8227848,0.011075949,0.93829113,0.022151899,0.3370253,0.1028481,0.54746836,0.13607594,0.6677215,0.15981013,0.76898736,0.17405063
0.0,0.0,0.19959678,-0.17540322,0.2923387,-0.3951613,0.34274194,-0.58064514,0.41330644,-0.7116935,0.028225806,-0.54435486,0.024193548,-0.7641129,0.01814516,-0.8830645,0.014112903,-0.97379035,-0.12096774,-0.5141129,-0.17137097,-0.7580645,-0.19153225,-0.8971774,-0.2016129,-1.0,-0.23387097,-0.44354838,-0.30241936,-0.65120965,-0.32459676,-0.77620965,-0.33064517,-0.875,-0.30645162,-0.3467742,-0.40120968,-0.46370968,-0.44959676,-0.5483871,-0.48185483,-0.62096775
0.0,0.0,-0.18779343,-0.03521127,-0.31690142,-0.20187794,-0.37089202,-0.32394367,-0.42723006,-0.36150235,-0.28638497,-0.47887325,-0.3802817,-0.64319247,-0.44366196,-0.74413145,-0.49530515,-0.8309859,-0.19953051,-0.5422535,-0.2793427,-0.74882627,-0.33802816,-0.87558687,-0.38497654,-0.97417843,-0.10798122,-0.5657277,-0.15962441,-0.7816901,-0.20422535,-0.90140843,-0.24178404,-1.0,-0.014084507,-0.5586854,-0.0070422534,-0.74178404,-0.0070422534,-0.85915494,-0.014084507,-0.9600939
0.0,0.0,0.22222222,0.082051285,0.48376068,0.03931624,0.6769231,0.034188036,0.782906,0.11794872,0.5777778,-0.25982907,0.7777778,-0.35213676,0.8974359,-0.41538462,1.0,-0.47350428,0.4957265,-0.37777779,0.6786325,-0.52478635,0.7982906,-0.62051284,0.8957265,-0.6991453,0.382906,-0.44957265,0.52307695,-0.60683763,0.61709404,-0.6974359,0.6991453,-0.7692308,0.24102564,-0.4871795,0.2991453,-0.63589746,0.34700856,-0.73675215,0.4034188,-0.82051283
0.0,0.0,-0.19791667,0.0,-0.36979166,-0.13541667,-0.46354166,-0.25520834,-0.5234375,-0.27864584,-0.33072916,-0.43489584,-0.44791666,-0.5833333,-0.5234375,-0.6770833,-0.5833333,-0.7552083,-0.23958333,-0.5208333,-0.31770834,-0.7005208,-0.37239584,-0.8020833,-0.41927084,-0.8802083,-0.13541667,-0.5651042,-0.19010417,-0.7708333,-0.23697917,-0.8984375,-0.28125,-1.0,-0.028645834,-0.5729167,-0.015625,-0.7578125,-0.018229166,-0.8828125,-0.026041666,-0.9869792
